id,value,location,sampledate,measure
803209,11,Chai,25-Apr-07,Zinc
803211,7.261,Chai,25-Apr-07,Copper
803213,1.148,Chai,25-Apr-07,Chromium
803215,3.958,Chai,25-Apr-07,Lead
803217,0.05,Chai,25-Apr-07,Cadmium
803219,0.025,Chai,25-Apr-07,Mercury
803220,5.231,Chai,25-Apr-07,Nickel
803222,1.5,Chai,25-Apr-07,Biochemical Oxygen
803223,19.8,Chai,25-Apr-07,Chemical Oxygen Demand (Cr)
803224,0.06,Chai,25-Apr-07,Atrazine
803225,0.06,Chai,25-Apr-07,Simazine
803226,0.064,Chai,25-Apr-07,Alachlor
803238,0.007,Chai,25-Apr-07,Aldrin
804815,236,Chai,25-Apr-07,Total dissolved salts
804819,4.11,Chai,25-Apr-07,Total nitrogen
804821,0.083,Chai,25-Apr-07,Total phosphorus
804825,34.4,Chai,25-Apr-07,Chlorides
804826,31.28,Chai,25-Apr-07,Sulphates
804827,0.864,Chai,25-Apr-07,Iron
804828,0.04,Chai,25-Apr-07,Manganese
804829,10,Chai,25-Apr-07,Zinc
804830,10.24,Chai,25-Apr-07,Copper
804831,1.352,Chai,25-Apr-07,Chromium
804832,3.95,Chai,25-Apr-07,Lead
804833,0.05,Chai,25-Apr-07,Cadmium
804834,0.025,Chai,25-Apr-07,Mercury
804835,11.63,Chai,25-Apr-07,Nickel
804836,1.1,Chai,25-Apr-07,Biochemical Oxygen
804837,18.5,Chai,25-Apr-07,Chemical Oxygen Demand (Cr)
804838,0.06,Chai,25-Apr-07,Atrazine
804839,0.06,Chai,25-Apr-07,Simazine
804840,0.102,Chai,25-Apr-07,Alachlor
804852,0.011,Chai,25-Apr-07,Aldrin
788132,164.7,Boonsri,10-May-07,Bicarbonates
788135,238,Boonsri,10-May-07,Total dissolved salts
788140,0.15,Boonsri,10-May-07,Total phosphorus
788146,15.74,Boonsri,10-May-07,Chlorides
788147,52.5,Boonsri,10-May-07,Sulphates
788148,0.502,Boonsri,10-May-07,Iron
788150,0.127,Boonsri,10-May-07,Manganese
788151,0.02,Boonsri,10-May-07,Manganese
788152,48,Boonsri,10-May-07,Zinc
788154,8.867,Boonsri,10-May-07,Copper
788156,1.764,Boonsri,10-May-07,Chromium
788158,0.761,Boonsri,10-May-07,Lead
788160,148.3,Boonsri,10-May-07,Cadmium
788162,0.025,Boonsri,10-May-07,Mercury
788163,1.863,Boonsri,10-May-07,Nickel
788165,2.16,Boonsri,10-May-07,Biochemical Oxygen
788166,8.64,Boonsri,10-May-07,Chemical Oxygen Demand (Cr)
788167,4.64,Boonsri,10-May-07,Chemical Oxygen Demand (Mn)
788170,0.06,Boonsri,10-May-07,Atrazine
788171,0.06,Boonsri,10-May-07,Simazine
788172,0.258,Boonsri,10-May-07,Alachlor
788184,0.037,Boonsri,10-May-07,Aldrin
788187,1.82,Boonsri,10-May-07,Macrozoobenthos
788188,3.4,Boonsri,10-May-07,Total coliforms
788189,0.26,Boonsri,10-May-07,Fecal coliforms
788190,0.033,Boonsri,10-May-07,Fecal streptococci 
789636,164.7,Boonsri,10-May-07,Bicarbonates
789639,223,Boonsri,10-May-07,Total dissolved salts
789644,0.14,Boonsri,10-May-07,Total phosphorus
789650,15.23,Boonsri,10-May-07,Chlorides
789651,42,Boonsri,10-May-07,Sulphates
789652,0.718,Boonsri,10-May-07,Iron
789654,0.148,Boonsri,10-May-07,Manganese
789655,0.02,Boonsri,10-May-07,Manganese
789656,43,Boonsri,10-May-07,Zinc
789658,8.493,Boonsri,10-May-07,Copper
789660,2.717,Boonsri,10-May-07,Chromium
789662,1.452,Boonsri,10-May-07,Lead
789664,5.5,Boonsri,10-May-07,Cadmium
789666,0.048,Boonsri,10-May-07,Mercury
789667,4.851,Boonsri,10-May-07,Nickel
789669,1.95,Boonsri,10-May-07,Biochemical Oxygen
789670,6.39,Boonsri,10-May-07,Chemical Oxygen Demand (Cr)
789671,2.72,Boonsri,10-May-07,Chemical Oxygen Demand (Mn)
789674,0.094,Boonsri,10-May-07,Atrazine
789675,0.069,Boonsri,10-May-07,Simazine
789676,0.338,Boonsri,10-May-07,Alachlor
789688,0.034,Boonsri,10-May-07,Aldrin
789691,1.81,Boonsri,10-May-07,Macrozoobenthos
789692,7,Boonsri,10-May-07,Total coliforms
789693,0.7,Boonsri,10-May-07,Fecal coliforms
789694,0.07,Boonsri,10-May-07,Fecal streptococci 
791073,176.9,Boonsri,10-May-07,Bicarbonates
791076,229,Boonsri,10-May-07,Total dissolved salts
791081,0.13,Boonsri,10-May-07,Total phosphorus
791087,14.75,Boonsri,10-May-07,Chlorides
791088,40.5,Boonsri,10-May-07,Sulphates
791089,0.743,Boonsri,10-May-07,Iron
791091,0.261,Boonsri,10-May-07,Manganese
791092,0.02,Boonsri,10-May-07,Manganese
791093,69,Boonsri,10-May-07,Zinc
791095,10.15,Boonsri,10-May-07,Copper
791097,4.842,Boonsri,10-May-07,Chromium
791099,1.042,Boonsri,10-May-07,Lead
791101,29.24,Boonsri,10-May-07,Cadmium
791103,0.06,Boonsri,10-May-07,Mercury
791104,9.019,Boonsri,10-May-07,Nickel
791106,2.94,Boonsri,10-May-07,Biochemical Oxygen
791107,6.88,Boonsri,10-May-07,Chemical Oxygen Demand (Cr)
791108,3.2,Boonsri,10-May-07,Chemical Oxygen Demand (Mn)
791111,0.075,Boonsri,10-May-07,Atrazine
791112,0.06,Boonsri,10-May-07,Simazine
791113,0.196,Boonsri,10-May-07,Alachlor
791125,0.02,Boonsri,10-May-07,Aldrin
791128,1.88,Boonsri,10-May-07,Macrozoobenthos
791129,4.9,Boonsri,10-May-07,Total coliforms
791130,0.33,Boonsri,10-May-07,Fecal coliforms
791131,0.09,Boonsri,10-May-07,Fecal streptococci 
813167,169.7,Kannika,10-May-07,Bicarbonates
813170,284,Kannika,10-May-07,Total dissolved salts
813174,1.38,Kannika,10-May-07,Total nitrogen
813176,0.121,Kannika,10-May-07,Total phosphorus
813182,27.5,Kannika,10-May-07,Chlorides
813183,30.9,Kannika,10-May-07,Sulphates
813184,0.336,Kannika,10-May-07,Iron
813185,0.146,Kannika,10-May-07,Manganese
813186,29,Kannika,10-May-07,Zinc
813187,8.014,Kannika,10-May-07,Copper
813188,0.81,Kannika,10-May-07,Chromium
813189,2.003,Kannika,10-May-07,Lead
813190,0.249,Kannika,10-May-07,Cadmium
813191,0.03,Kannika,10-May-07,Mercury
813192,1.726,Kannika,10-May-07,Nickel
813193,1.7,Kannika,10-May-07,Biochemical Oxygen
813194,22.3,Kannika,10-May-07,Chemical Oxygen Demand (Cr)
813195,4.4,Kannika,10-May-07,Chemical Oxygen Demand (Mn)
813197,0,Kannika,10-May-07,Petroleum hydrocarbons
813199,0.095,Kannika,10-May-07,Atrazine
813200,0.06,Kannika,10-May-07,Simazine
813201,0.237,Kannika,10-May-07,Alachlor
813213,0.025,Kannika,10-May-07,Aldrin
813216,2,Kannika,10-May-07,Macrozoobenthos
813218,0.7,Kannika,10-May-07,Total coliforms
813219,0.21,Kannika,10-May-07,Fecal coliforms
813220,0.0098,Kannika,10-May-07,Fecal streptococci 
814261,163.4,Kannika,10-May-07,Bicarbonates
814264,238,Kannika,10-May-07,Total dissolved salts
814268,1.48,Kannika,10-May-07,Total nitrogen
814270,0.12,Kannika,10-May-07,Total phosphorus
814276,27.5,Kannika,10-May-07,Chlorides
814277,30.9,Kannika,10-May-07,Sulphates
814278,0.648,Kannika,10-May-07,Iron
814280,0.114,Kannika,10-May-07,Manganese
814281,0.02,Kannika,10-May-07,Manganese
814282,50,Kannika,10-May-07,Zinc
814284,7.509,Kannika,10-May-07,Copper
814286,1.431,Kannika,10-May-07,Chromium
814288,2.112,Kannika,10-May-07,Lead
814289,0.137,Kannika,10-May-07,Cadmium
814291,0.092,Kannika,10-May-07,Mercury
814292,1.863,Kannika,10-May-07,Nickel
814293,1.8,Kannika,10-May-07,Biochemical Oxygen
814294,23.6,Kannika,10-May-07,Chemical Oxygen Demand (Cr)
814295,4.1,Kannika,10-May-07,Chemical Oxygen Demand (Mn)
814297,0,Kannika,10-May-07,Petroleum hydrocarbons
814299,0.06,Kannika,10-May-07,Atrazine
814300,0.06,Kannika,10-May-07,Simazine
814301,0.599,Kannika,10-May-07,Alachlor
814313,0.083,Kannika,10-May-07,Aldrin
814316,2.16,Kannika,10-May-07,Macrozoobenthos
814318,0.7,Kannika,10-May-07,Total coliforms
814319,0.7,Kannika,10-May-07,Fecal coliforms
814320,0.0098,Kannika,10-May-07,Fecal streptococci 
815389,169.7,Kannika,10-May-07,Bicarbonates
815392,241,Kannika,10-May-07,Total dissolved salts
815396,1.26,Kannika,10-May-07,Total nitrogen
815398,0.13,Kannika,10-May-07,Total phosphorus
815404,27.5,Kannika,10-May-07,Chlorides
815405,30.6,Kannika,10-May-07,Sulphates
815406,0.07,Kannika,10-May-07,Iron
815407,0.041,Kannika,10-May-07,Manganese
815408,29,Kannika,10-May-07,Zinc
815409,4.687,Kannika,10-May-07,Copper
815410,0.194,Kannika,10-May-07,Chromium
815411,2.43,Kannika,10-May-07,Lead
815413,0.505,Kannika,10-May-07,Cadmium
815414,0.025,Kannika,10-May-07,Mercury
815415,0.876,Kannika,10-May-07,Nickel
815417,1.8,Kannika,10-May-07,Biochemical Oxygen
815418,22.8,Kannika,10-May-07,Chemical Oxygen Demand (Cr)
815419,5,Kannika,10-May-07,Chemical Oxygen Demand (Mn)
815421,0,Kannika,10-May-07,Petroleum hydrocarbons
815423,0.105,Kannika,10-May-07,Atrazine
815424,0.063,Kannika,10-May-07,Simazine
815425,0.303,Kannika,10-May-07,Alachlor
815437,0.047,Kannika,10-May-07,Aldrin
815440,2.09,Kannika,10-May-07,Macrozoobenthos
815442,0.33,Kannika,10-May-07,Total coliforms
815443,0.33,Kannika,10-May-07,Fecal coliforms
815444,0.002,Kannika,10-May-07,Fecal streptococci 
816453,176,Sakda,10-May-07,Bicarbonates
816456,237,Sakda,10-May-07,Total dissolved salts
816460,1.23,Sakda,10-May-07,Total nitrogen
816462,0.146,Sakda,10-May-07,Total phosphorus
816468,27.5,Sakda,10-May-07,Chlorides
816469,40.8,Sakda,10-May-07,Sulphates
816470,0.225,Sakda,10-May-07,Iron
816471,0.055,Sakda,10-May-07,Manganese
816472,34,Sakda,10-May-07,Zinc
816473,5.605,Sakda,10-May-07,Copper
816474,0.727,Sakda,10-May-07,Chromium
816475,3.035,Sakda,10-May-07,Lead
816476,1.59,Sakda,10-May-07,Cadmium
816477,0.025,Sakda,10-May-07,Mercury
816478,4.038,Sakda,10-May-07,Nickel
816479,0.8,Sakda,10-May-07,Biochemical Oxygen
816480,25.7,Sakda,10-May-07,Chemical Oxygen Demand (Cr)
816481,4.1,Sakda,10-May-07,Chemical Oxygen Demand (Mn)
816483,0,Sakda,10-May-07,Petroleum hydrocarbons
816485,0.1,Sakda,10-May-07,Atrazine
816486,0.072,Sakda,10-May-07,Simazine
816487,0.395,Sakda,10-May-07,Alachlor
816499,0.02,Sakda,10-May-07,Aldrin
816502,2,Sakda,10-May-07,Macrozoobenthos
816504,0.17,Sakda,10-May-07,Total coliforms
816505,0.06,Sakda,10-May-07,Fecal coliforms
816506,0.013,Sakda,10-May-07,Fecal streptococci 
817550,169.7,Sakda,10-May-07,Bicarbonates
817553,241,Sakda,10-May-07,Total dissolved salts
817557,1.31,Sakda,10-May-07,Total nitrogen
817559,0.141,Sakda,10-May-07,Total phosphorus
817565,27.5,Sakda,10-May-07,Chlorides
817566,40.8,Sakda,10-May-07,Sulphates
817567,0.433,Sakda,10-May-07,Iron
817569,0.142,Sakda,10-May-07,Manganese
817570,0.02,Sakda,10-May-07,Manganese
817571,52,Sakda,10-May-07,Zinc
817573,8.145,Sakda,10-May-07,Copper
817575,2.734,Sakda,10-May-07,Chromium
817577,4.87,Sakda,10-May-07,Lead
817579,1.241,Sakda,10-May-07,Cadmium
817581,0.025,Sakda,10-May-07,Mercury
817582,6.911,Sakda,10-May-07,Nickel
817584,1.1,Sakda,10-May-07,Biochemical Oxygen
817585,26.3,Sakda,10-May-07,Chemical Oxygen Demand (Cr)
817586,4.4,Sakda,10-May-07,Chemical Oxygen Demand (Mn)
817588,1.176,Sakda,10-May-07,Petroleum hydrocarbons
817590,0.06,Sakda,10-May-07,Atrazine
817591,0.06,Sakda,10-May-07,Simazine
817592,0.071,Sakda,10-May-07,Alachlor
817604,0.006,Sakda,10-May-07,Aldrin
817607,1.94,Sakda,10-May-07,Macrozoobenthos
817609,9.2,Sakda,10-May-07,Total coliforms
817610,3.5,Sakda,10-May-07,Fecal coliforms
817611,0.013,Sakda,10-May-07,Fecal streptococci 
818681,169.7,Sakda,10-May-07,Bicarbonates
818684,241,Sakda,10-May-07,Total dissolved salts
818688,1.25,Sakda,10-May-07,Total nitrogen
818690,0.14,Sakda,10-May-07,Total phosphorus
818696,27.5,Sakda,10-May-07,Chlorides
818697,30.6,Sakda,10-May-07,Sulphates
818698,0.26,Sakda,10-May-07,Iron
818699,0.082,Sakda,10-May-07,Manganese
818700,32,Sakda,10-May-07,Zinc
818701,6.399,Sakda,10-May-07,Copper
818702,1.741,Sakda,10-May-07,Chromium
818703,8.692,Sakda,10-May-07,Lead
818704,0.981,Sakda,10-May-07,Cadmium
818705,0.025,Sakda,10-May-07,Mercury
818706,3.998,Sakda,10-May-07,Nickel
818707,1.2,Sakda,10-May-07,Biochemical Oxygen
818708,26.1,Sakda,10-May-07,Chemical Oxygen Demand (Cr)
818709,4.1,Sakda,10-May-07,Chemical Oxygen Demand (Mn)
818711,0.941,Sakda,10-May-07,Petroleum hydrocarbons
818713,0.06,Sakda,10-May-07,Atrazine
818714,0.06,Sakda,10-May-07,Simazine
818715,0.05,Sakda,10-May-07,Alachlor
818727,0.006,Sakda,10-May-07,Aldrin
818730,1.81,Sakda,10-May-07,Macrozoobenthos
818732,16,Sakda,10-May-07,Total coliforms
818733,16,Sakda,10-May-07,Fecal coliforms
818734,0.006,Sakda,10-May-07,Fecal streptococci 
801692,163.5,Chai,18-May-07,Bicarbonates
801695,238,Chai,18-May-07,Total dissolved salts
801699,2.11,Chai,18-May-07,Total nitrogen
801701,0.048,Chai,18-May-07,Total phosphorus
801707,27.6,Chai,18-May-07,Chlorides
801708,26.9,Chai,18-May-07,Sulphates
801709,0.079,Chai,18-May-07,Iron
801710,0.043,Chai,18-May-07,Manganese
801711,52,Chai,18-May-07,Zinc
801712,4.526,Chai,18-May-07,Copper
801713,0.832,Chai,18-May-07,Chromium
801714,2.153,Chai,18-May-07,Lead
801715,0.05,Chai,18-May-07,Cadmium
801716,0.025,Chai,18-May-07,Mercury
801717,1.52,Chai,18-May-07,Nickel
801718,1.2,Chai,18-May-07,Biochemical Oxygen
801719,21.3,Chai,18-May-07,Chemical Oxygen Demand (Cr)
801720,2.2,Chai,18-May-07,Chemical Oxygen Demand (Mn)
801722,0,Chai,18-May-07,Petroleum hydrocarbons
803249,163.5,Chai,18-May-07,Bicarbonates
803252,233,Chai,18-May-07,Total dissolved salts
803256,2.27,Chai,18-May-07,Total nitrogen
803258,0.045,Chai,18-May-07,Total phosphorus
803264,27.6,Chai,18-May-07,Chlorides
803265,26,Chai,18-May-07,Sulphates
803266,0.084,Chai,18-May-07,Iron
803268,0.043,Chai,18-May-07,Manganese
803269,0.02,Chai,18-May-07,Manganese
803270,41,Chai,18-May-07,Zinc
803272,3.958,Chai,18-May-07,Copper
803274,0.823,Chai,18-May-07,Chromium
803276,2.664,Chai,18-May-07,Lead
803278,0.05,Chai,18-May-07,Cadmium
803280,0.025,Chai,18-May-07,Mercury
803281,1.5,Chai,18-May-07,Nickel
803283,1.9,Chai,18-May-07,Biochemical Oxygen
803284,29.8,Chai,18-May-07,Chemical Oxygen Demand (Cr)
803285,2.8,Chai,18-May-07,Chemical Oxygen Demand (Mn)
803287,0,Chai,18-May-07,Petroleum hydrocarbons
804862,163.5,Chai,18-May-07,Bicarbonates
804865,229,Chai,18-May-07,Total dissolved salts
804869,2.7,Chai,18-May-07,Total nitrogen
804871,0.042,Chai,18-May-07,Total phosphorus
804877,20.68,Chai,18-May-07,Chlorides
804878,28.2,Chai,18-May-07,Sulphates
804879,0.025,Chai,18-May-07,Mercury
804880,1.5,Chai,18-May-07,Biochemical Oxygen
804881,24,Chai,18-May-07,Chemical Oxygen Demand (Cr)
804882,2.2,Chai,18-May-07,Chemical Oxygen Demand (Mn)
804884,0,Chai,18-May-07,Petroleum hydrocarbons
788198,158.6,Boonsri,24-May-07,Bicarbonates
788201,203,Boonsri,24-May-07,Total dissolved salts
788206,0.17,Boonsri,24-May-07,Total phosphorus
788212,10.48,Boonsri,24-May-07,Chlorides
788213,36.9,Boonsri,24-May-07,Sulphates
788214,0.864,Boonsri,24-May-07,Iron
788216,0.195,Boonsri,24-May-07,Manganese
788217,0.02,Boonsri,24-May-07,Manganese
788218,49,Boonsri,24-May-07,Zinc
788220,8.66,Boonsri,24-May-07,Copper
788222,3.272,Boonsri,24-May-07,Chromium
788224,1.676,Boonsri,24-May-07,Lead
788226,0.864,Boonsri,24-May-07,Cadmium
788228,0.025,Boonsri,24-May-07,Mercury
788229,5.043,Boonsri,24-May-07,Nickel
788231,1.4,Boonsri,24-May-07,Biochemical Oxygen
788232,6.7,Boonsri,24-May-07,Chemical Oxygen Demand (Cr)
788233,2.7,Boonsri,24-May-07,Chemical Oxygen Demand (Mn)
788235,0,Boonsri,24-May-07,Petroleum hydrocarbons
788237,0.06,Boonsri,24-May-07,Atrazine
788238,0.06,Boonsri,24-May-07,Simazine
788239,0.093,Boonsri,24-May-07,Alachlor
788250,0.054,Boonsri,24-May-07,Aldrin
788253,1.85,Boonsri,24-May-07,Macrozoobenthos
788255,2.2,Boonsri,24-May-07,Total coliforms
788256,0.49,Boonsri,24-May-07,Fecal coliforms
788257,0.033,Boonsri,24-May-07,Fecal streptococci 
789703,176.9,Boonsri,24-May-07,Bicarbonates
789706,227,Boonsri,24-May-07,Total dissolved salts
789711,0.19,Boonsri,24-May-07,Total phosphorus
789717,14.29,Boonsri,24-May-07,Chlorides
789718,39.5,Boonsri,24-May-07,Sulphates
789719,0.77,Boonsri,24-May-07,Iron
789721,0.179,Boonsri,24-May-07,Manganese
789722,0.02,Boonsri,24-May-07,Manganese
789723,71,Boonsri,24-May-07,Zinc
789725,13.54,Boonsri,24-May-07,Copper
789727,2.257,Boonsri,24-May-07,Chromium
789729,1.053,Boonsri,24-May-07,Lead
789731,0.77,Boonsri,24-May-07,Cadmium
789733,0.025,Boonsri,24-May-07,Mercury
789734,5.105,Boonsri,24-May-07,Nickel
789736,1.6,Boonsri,24-May-07,Biochemical Oxygen
789737,5.8,Boonsri,24-May-07,Chemical Oxygen Demand (Cr)
789738,2.3,Boonsri,24-May-07,Chemical Oxygen Demand (Mn)
789740,0,Boonsri,24-May-07,Petroleum hydrocarbons
789742,0.06,Boonsri,24-May-07,Atrazine
789743,0.06,Boonsri,24-May-07,Simazine
789744,0.069,Boonsri,24-May-07,Alachlor
789755,0.03,Boonsri,24-May-07,Aldrin
789758,1.86,Boonsri,24-May-07,Macrozoobenthos
789760,2.4,Boonsri,24-May-07,Total coliforms
789761,0.27,Boonsri,24-May-07,Fecal coliforms
789762,0.023,Boonsri,24-May-07,Fecal streptococci 
791139,176.9,Boonsri,24-May-07,Bicarbonates
791142,216,Boonsri,24-May-07,Total dissolved salts
791147,0.11,Boonsri,24-May-07,Total phosphorus
791153,16.19,Boonsri,24-May-07,Chlorides
791154,29.5,Boonsri,24-May-07,Sulphates
791155,0.542,Boonsri,24-May-07,Iron
791157,0.171,Boonsri,24-May-07,Manganese
791158,0.02,Boonsri,24-May-07,Manganese
791159,35,Boonsri,24-May-07,Zinc
791161,6.882,Boonsri,24-May-07,Copper
791163,2.651,Boonsri,24-May-07,Chromium
791165,2.108,Boonsri,24-May-07,Lead
791167,0.542,Boonsri,24-May-07,Cadmium
791169,0.025,Boonsri,24-May-07,Mercury
791170,3.508,Boonsri,24-May-07,Nickel
791172,1.3,Boonsri,24-May-07,Biochemical Oxygen
791173,6.3,Boonsri,24-May-07,Chemical Oxygen Demand (Cr)
791174,2.4,Boonsri,24-May-07,Chemical Oxygen Demand (Mn)
791176,0,Boonsri,24-May-07,Petroleum hydrocarbons
791178,0.06,Boonsri,24-May-07,Atrazine
791179,0.06,Boonsri,24-May-07,Simazine
791180,0.082,Boonsri,24-May-07,Alachlor
791191,0.009,Boonsri,24-May-07,Aldrin
791194,1.88,Boonsri,24-May-07,Macrozoobenthos
791196,3.3,Boonsri,24-May-07,Total coliforms
791197,0.33,Boonsri,24-May-07,Fecal coliforms
791198,0.023,Boonsri,24-May-07,Fecal streptococci 
800449,183,Kohsoom,26-May-07,Bicarbonates
800452,341,Kohsoom,26-May-07,Total dissolved salts
800457,0.16,Kohsoom,26-May-07,Total phosphorus
800463,37.3,Kohsoom,26-May-07,Chlorides
800464,102.2,Kohsoom,26-May-07,Sulphates
800465,0.668,Kohsoom,26-May-07,Iron
800467,0.227,Kohsoom,26-May-07,Manganese
800468,0.02,Kohsoom,26-May-07,Manganese
800469,42,Kohsoom,26-May-07,Zinc
800471,3.193,Kohsoom,26-May-07,Copper
800473,4.567,Kohsoom,26-May-07,Chromium
800475,2.103,Kohsoom,26-May-07,Lead
800477,0.228,Kohsoom,26-May-07,Cadmium
800479,15.468,Kohsoom,26-May-07,Nickel
800481,4.6,Kohsoom,26-May-07,Biochemical Oxygen
800482,13.8,Kohsoom,26-May-07,Chemical Oxygen Demand (Cr)
800483,6.6,Kohsoom,26-May-07,Chemical Oxygen Demand (Mn)
800486,0.06,Kohsoom,26-May-07,Atrazine
800487,0.06,Kohsoom,26-May-07,Simazine
800488,0.069,Kohsoom,26-May-07,Alachlor
800500,0.015,Kohsoom,26-May-07,Aldrin
806236,207,Somchair,26-May-07,Bicarbonates
806239,432,Somchair,26-May-07,Total dissolved salts
806243,2.48,Somchair,26-May-07,Total nitrogen
806245,0.959,Somchair,26-May-07,Total phosphorus
806249,75.8,Somchair,26-May-07,Chlorides
806250,63.7,Somchair,26-May-07,Sulphates
806251,0.717,Somchair,26-May-07,Iron
806253,0.215,Somchair,26-May-07,Manganese
806254,0.079,Somchair,26-May-07,Manganese
806255,57,Somchair,26-May-07,Zinc
806257,3.802,Somchair,26-May-07,Copper
806259,2.449,Somchair,26-May-07,Chromium
806261,18.68,Somchair,26-May-07,Lead
806263,0.844,Somchair,26-May-07,Cadmium
806265,0.038,Somchair,26-May-07,Mercury
806266,8.607,Somchair,26-May-07,Nickel
806268,3.1,Somchair,26-May-07,Biochemical Oxygen
806269,10.5,Somchair,26-May-07,Chemical Oxygen Demand (Mn)
806271,1.176,Somchair,26-May-07,Petroleum hydrocarbons
806273,0.06,Somchair,26-May-07,Atrazine
806274,0.06,Somchair,26-May-07,Simazine
806275,0.049,Somchair,26-May-07,Alachlor
806286,0.008,Somchair,26-May-07,Aldrin
806289,9.2,Somchair,26-May-07,Total coliforms
806290,1.7,Somchair,26-May-07,Fecal coliforms
806291,0.24,Somchair,26-May-07,Fecal streptococci 
807391,251.3,Busarakhan,26-May-07,Bicarbonates
807394,578,Busarakhan,26-May-07,Total dissolved salts
807398,1.89,Busarakhan,26-May-07,Total nitrogen
807400,0.782,Busarakhan,26-May-07,Total phosphorus
807404,96.4,Busarakhan,26-May-07,Chlorides
807405,113.6,Busarakhan,26-May-07,Sulphates
807406,0.297,Busarakhan,26-May-07,Iron
807408,0.167,Busarakhan,26-May-07,Manganese
807409,0.02,Busarakhan,26-May-07,Manganese
807410,62,Busarakhan,26-May-07,Zinc
807412,5.27,Busarakhan,26-May-07,Copper
807414,1.844,Busarakhan,26-May-07,Chromium
807416,2.612,Busarakhan,26-May-07,Lead
807418,0.337,Busarakhan,26-May-07,Cadmium
807420,0.025,Busarakhan,26-May-07,Mercury
807421,3.755,Busarakhan,26-May-07,Nickel
807423,3,Busarakhan,26-May-07,Biochemical Oxygen
807424,10.2,Busarakhan,26-May-07,Chemical Oxygen Demand (Mn)
807426,0.941,Busarakhan,26-May-07,Petroleum hydrocarbons
807428,0.06,Busarakhan,26-May-07,Atrazine
807429,0.06,Busarakhan,26-May-07,Simazine
807430,0.033,Busarakhan,26-May-07,Alachlor
807441,0.005,Busarakhan,26-May-07,Aldrin
807444,16,Busarakhan,26-May-07,Total coliforms
807445,16,Busarakhan,26-May-07,Fecal coliforms
807446,0.92,Busarakhan,26-May-07,Fecal streptococci 
801731,225,Chai,31-May-07,Total dissolved salts
801735,2.09,Chai,31-May-07,Total nitrogen
801737,0.157,Chai,31-May-07,Total phosphorus
801739,0.121,Chai,31-May-07,Iron
801740,0.052,Chai,31-May-07,Manganese
801741,31,Chai,31-May-07,Zinc
801742,0.865,Chai,31-May-07,Copper
801743,0.945,Chai,31-May-07,Chromium
801744,1.474,Chai,31-May-07,Lead
801745,0.064,Chai,31-May-07,Cadmium
801746,0.025,Chai,31-May-07,Mercury
801747,1.479,Chai,31-May-07,Nickel
801748,0.06,Chai,31-May-07,Atrazine
801749,0.06,Chai,31-May-07,Simazine
801750,0.054,Chai,31-May-07,Alachlor
803297,221,Chai,31-May-07,Total dissolved salts
803301,2.58,Chai,31-May-07,Total nitrogen
803303,0.193,Chai,31-May-07,Total phosphorus
803305,0.282,Chai,31-May-07,Iron
803307,0.077,Chai,31-May-07,Manganese
803308,0.02,Chai,31-May-07,Manganese
803309,39,Chai,31-May-07,Zinc
803311,3.352,Chai,31-May-07,Copper
803313,1.576,Chai,31-May-07,Chromium
803315,1.216,Chai,31-May-07,Lead
803317,0.05,Chai,31-May-07,Cadmium
803319,0.027,Chai,31-May-07,Mercury
803320,2.912,Chai,31-May-07,Nickel
803322,0.06,Chai,31-May-07,Atrazine
803323,0.06,Chai,31-May-07,Simazine
803324,0.054,Chai,31-May-07,Alachlor
803336,0.009,Chai,31-May-07,Aldrin
804893,223,Chai,31-May-07,Total dissolved salts
804897,2.55,Chai,31-May-07,Total nitrogen
804899,0.215,Chai,31-May-07,Total phosphorus
804901,0.06,Chai,31-May-07,Iron
804902,0.041,Chai,31-May-07,Manganese
804903,18,Chai,31-May-07,Zinc
804904,6.364,Chai,31-May-07,Copper
804905,1.079,Chai,31-May-07,Chromium
804906,1.474,Chai,31-May-07,Lead
804907,0.05,Chai,31-May-07,Cadmium
804908,0.025,Chai,31-May-07,Mercury
804909,1.843,Chai,31-May-07,Nickel
804910,0.06,Chai,31-May-07,Atrazine
804911,0.06,Chai,31-May-07,Simazine
804912,0.035,Chai,31-May-07,Alachlor
804924,0.006,Chai,31-May-07,Aldrin
788265,170.8,Boonsri,7-Jun-07,Bicarbonates
788268,212,Boonsri,7-Jun-07,Total dissolved salts
788273,0.21,Boonsri,7-Jun-07,Total phosphorus
788279,15.72,Boonsri,7-Jun-07,Chlorides
788280,31.5,Boonsri,7-Jun-07,Sulphates
788281,0.483,Boonsri,7-Jun-07,Iron
788283,0.111,Boonsri,7-Jun-07,Manganese
788284,0.085,Boonsri,7-Jun-07,Manganese
788285,10,Boonsri,7-Jun-07,Zinc
788287,5.605,Boonsri,7-Jun-07,Copper
788289,1.805,Boonsri,7-Jun-07,Chromium
788291,2.59,Boonsri,7-Jun-07,Lead
788293,0.303,Boonsri,7-Jun-07,Cadmium
788295,0.025,Boonsri,7-Jun-07,Mercury
788296,1.3,Boonsri,7-Jun-07,Nickel
788298,1.86,Boonsri,7-Jun-07,Biochemical Oxygen
788299,7.44,Boonsri,7-Jun-07,Chemical Oxygen Demand (Cr)
788300,3.03,Boonsri,7-Jun-07,Chemical Oxygen Demand (Mn)
